what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592188914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592192510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592195875
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1336592201578
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1336592201579
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1336592201630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592202873
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336592204869
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1336592212419
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1336592212509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592219512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336592224426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336592225844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336592228194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592233654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592233871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592234020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592234301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592234477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592234643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592234805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336592235022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336592237563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592254856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592256861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592294639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592573764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336592576818
