what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335912618466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335912998810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335912999600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913085587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335913106459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335913114581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335913128370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335913130742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913140330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913146558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335913148606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913162970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913164442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913168532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913179126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335913212357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335913214828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335913227357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335913227823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335913237435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335913241109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335913246751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913261552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913263301
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335913264359
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336297885912
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1336297885913
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336297886032
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336297886050
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336297886066
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336297886077
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336297886119
